cut,color,clarity,carat,price
Good,F,SI1,0.43,984
Good,F,SI2,0.5,984
Good,G,VVS1,0.41,986
Good,D,VS1,0.41,986
Good,D,SI1,0.47,987
Good,I,VS2,0.5,987
Good,E,SI1,0.47,987
Good,G,IF,0.31,988
Good,D,VS1,0.41,989
Good,F,VVS2,0.39,990
Good,J,SI1,0.48,991
Good,D,SI1,0.43,993
Good,F,SI1,0.48,994
Good,F,VVS2,0.41,996
Good,F,SI2,0.5,997
Good,E,SI2,0.5,1000
Good,H,VVS1,0.43,1000
Good,E,VS2,0.44,1001
Good,E,VVS1,0.41,1002
Good,G,SI2,0.51,1002
Good,E,VVS2,0.23,485
Good,H,SI2,0.3,485
Good,I,SI1,0.36,486
Good,G,VS2,0.4,1007
Good,D,VS2,0.44,1009
Good,G,SI2,0.5,1009
Good,F,VS1,0.45,1012
Good,G,VVS1,0.4,1013
Good,F,I1,0.75,1013
Good,D,SI2,0.5,1015
Good,H,SI1,0.5,1017
Good,F,VS1,0.24,383
Good,F,VS1,0.28,487
Good,G,SI2,0.37,487
Good,G,SI2,0.37,487
Good,I,SI1,0.31,488
Good,F,SI1,0.44,1018
Good,J,VS2,0.53,1023
Good,J,VS2,0.53,1023
Good,E,VVS2,0.3,1026
Good,G,SI2,0.51,1029
Good,H,VS1,0.47,1031
Good,I,SI1,0.53,1033
Good,J,VS2,0.55,1034
Good,H,VVS1,0.43,1037
Good,H,VS2,0.31,489
Good,I,VS1,0.31,489
Good,H,VS2,0.31,489
Good,H,VS2,0.31,489
Good,F,I1,0.7,1040
Good,G,VVS1,0.39,1041
Good,E,VVS2,0.42,1042
Good,F,SI1,0.5,1043
Good,I,VS2,0.5,1047
Good,G,SI2,0.52,1049
Good,G,VVS2,0.4,1050
Good,G,IF,0.33,1052
Good,E,IF,0.31,1052
Good,I,VS1,0.31,489
Good,H,VS2,0.31,489
Good,H,VS2,0.31,489
Good,I,VS1,0.31,489
Good,H,VS2,0.31,489
Good,I,VS1,0.31,489
Good,H,VS2,0.31,489
Good,I,VS1,0.31,489
Good,E,IF,0.36,1053
Good,H,SI1,0.52,1056
Good,D,VVS2,0.39,1056
Good,F,VVS2,0.39,1058
Good,E,VVS2,0.4,1059
Good,E,VS2,0.44,1059
Good,E,VVS2,0.41,1060
Good,H,SI2,0.51,1060
Good,J,IF,0.41,1061
Good,I,VVS2,0.41,1061
Good,E,SI1,0.45,1063
Good,F,VVS2,0.41,1064
Good,F,VS2,0.45,1066
Good,F,VVS1,0.25,490
Good,H,SI1,0.34,490
Good,J,SI2,0.43,490
Good,H,SI1,0.34,490
Good,J,SI1,0.51,1071
Good,I,SI1,0.57,1072
Good,H,SI1,0.52,1073
Good,I,SI1,0.52,1073
Good,G,VVS2,0.42,1076
Good,E,SI2,0.5,1077
Good,E,SI2,0.5,1077
Good,E,SI2,0.5,1077
Good,D,VVS2,0.4,1080
Good,F,VVS1,0.4,1080
Good,I,VVS1,0.4,1080
Good,E,SI2,0.64,1080
Good,E,VS1,0.39,1082
Good,E,SI2,0.35,491
Good,G,VS2,0.3,491
Good,F,I1,0.4,491
Good,H,SI1,0.35,491
Good,E,VVS1,0.4,1088
Good,G,VS2,0.48,1088
Good,F,VS1,0.42,1088
Good,I,VVS1,0.46,1089
Good,I,SI1,0.55,1089
Good,E,SI1,0.5,1090
Good,E,SI1,0.5,1090
Good,E,SI1,0.5,1090
Good,E,SI1,0.5,1090
Good,I,VVS1,0.47,1093
Good,F,SI2,0.5,1094
Good,E,SI2,0.5,1098
Good,J,VS2,0.57,1100
Good,E,SI2,0.5,1101
Good,H,VS1,0.3,491
Good,F,VVS2,0.28,492
Good,F,VVS2,0.24,492
Good,E,VVS2,0.24,492
Good,F,VVS1,0.24,492
Good,E,VVS1,0.24,492
Good,E,VVS1,0.28,492
Good,F,IF,0.24,492
Good,G,SI1,0.33,492
Good,D,SI2,0.33,492
Good,D,SI2,0.33,492
Good,J,VVS2,0.5,1105
Good,G,SI1,0.51,1107
Good,G,SI2,0.5,1107
Good,F,VS1,0.46,1109
Good,E,SI1,0.4,1110
Good,H,SI1,0.52,1111
Good,I,I1,0.7,1111
Good,E,SI2,0.54,1112
Good,F,VS1,0.46,1113
Good,H,SI1,0.51,1116
Good,J,SI1,0.62,1116
Good,H,SI1,0.51,1119
Good,H,SI1,0.51,1119
Good,E,SI2,0.52,1120
Good,G,IF,0.4,1120
Good,G,SI2,0.5,1121
Good,J,VS2,0.53,1122
Good,F,SI1,0.5,1125
Good,G,VS1,0.45,1127
Good,E,SI2,0.53,1127
Good,H,VS2,0.51,1128
Good,G,SI2,0.51,1129
Good,E,SI2,0.51,1130
Good,G,VS2,0.48,1130
Good,H,SI1,0.54,1131
Good,H,SI1,0.53,1132
Good,H,SI1,0.53,1132
Good,J,VS2,0.55,1134
Good,J,SI1,0.63,1134
Good,H,I1,0.7,1134
Good,F,I1,0.7,1134
Good,D,VVS2,0.4,1135
Good,E,SI1,0.5,1136
Good,E,SI1,0.55,1138
Good,D,SI2,0.52,1138
Good,G,SI1,0.5,1138
Good,E,VS1,0.4,1138
Good,E,SI2,0.53,1140
Good,F,I1,0.64,1140
Good,E,SI2,0.53,1141
Good,E,SI2,0.53,1141
Good,J,SI2,0.64,1141
Good,D,SI2,0.5,1141
Good,F,VS1,0.45,1144
Good,F,VS1,0.45,1144
Good,F,VVS1,0.4,1145
Good,F,SI1,0.5,1145
Good,D,SI2,0.51,1146
Good,E,SI1,0.5,1147
Good,G,SI1,0.52,1147
Good,D,VS2,0.45,1149
Good,F,VVS2,0.41,1150
Good,F,VVS1,0.27,498
Good,E,VVS1,0.25,498
Good,E,VVS1,0.23,498
Good,H,SI1,0.54,1154
Good,G,VS1,0.45,1154
Good,E,SI1,0.5,1155
Good,E,SI1,0.5,1155
Good,E,SI1,0.5,1155
Good,E,SI1,0.5,1155
Good,E,SI1,0.53,1156
Good,D,SI2,0.5,1157
Good,D,SI2,0.5,1157
Good,F,VS1,0.46,1157
Good,D,VVS1,0.38,1159
Good,E,SI2,0.54,1163
Good,E,SI2,0.54,1163
Good,F,VVS1,0.42,1164
Good,E,VS1,0.41,1166
Good,F,I1,0.72,1166
Good,F,VS1,0.43,1167
Good,E,I1,0.61,1168
Good,F,VS1,0.46,1168
Good,F,VS1,0.46,1168
Good,D,SI1,0.5,1169
Good,E,VVS1,0.41,1169
Good,E,SI1,0.51,1170
Good,F,SI2,0.52,1170
Good,E,SI2,0.56,1172
Good,G,SI1,0.51,1172
Good,F,VVS2,0.41,1172
Good,H,SI1,0.55,1175
Good,D,SI2,0.5,1175
Good,G,VVS1,0.42,1179
Good,E,VVS1,0.24,499
Good,F,VS1,0.26,499
Good,F,SI1,0.3,500
Good,F,SI1,0.3,500
Good,F,SI1,0.3,500
Good,F,SI1,0.3,500
Good,G,VS1,0.46,1179
Good,D,SI2,0.51,1180
Good,H,VVS1,0.45,1180
Good,D,SI2,0.51,1180
Good,I,SI2,0.59,1180
Good,E,SI2,0.5,1181
Good,F,VS1,0.49,1182
Good,F,SI1,0.51,1186
Good,E,SI1,0.5,1188
Good,D,SI1,0.5,1190
Good,D,SI1,0.5,1190
Good,D,SI1,0.51,1193
Good,I,VS1,0.5,1193
Good,H,VS2,0.51,1195
Good,H,SI1,0.56,1197
Good,G,SI1,0.5,1197
Good,G,SI1,0.5,1197
Good,G,SI1,0.5,1197
Good,D,VS2,0.45,1197
Good,G,VS1,0.48,1199
Good,E,SI2,0.52,1199
Good,D,SI2,0.51,1202
Good,D,SI2,0.52,1203
Good,D,VS2,0.46,1205
Good,D,SI1,0.31,502
Good,F,I1,0.41,503
Good,D,SI1,0.5,1210
Good,G,I1,0.73,1210
Good,G,IF,0.39,1213
Good,G,SI1,0.55,1213
Good,F,SI2,0.5,1214
Good,H,VVS2,0.5,1214
Good,E,SI2,0.57,1214
Good,F,SI1,0.5,1214
Good,F,SI1,0.5,1214
Good,E,SI1,0.5,1217
Good,H,SI1,0.57,1218
Good,G,SI1,0.51,1220
Good,F,SI1,0.51,1220
Good,F,SI1,0.51,1220
Good,F,SI1,0.51,1220
Good,F,SI1,0.5,1223
Good,E,SI1,0.53,1224
Good,D,SI2,0.53,1226
Good,G,VS2,0.47,1226
Good,H,SI1,0.51,1227
Good,E,VVS1,0.41,1228
Good,G,VS1,0.48,1228
Good,F,VS1,0.46,1228
Good,E,SI2,0.52,1229
Good,F,SI1,0.5,1231
Good,E,SI1,0.5,1232
Good,D,SI2,0.51,1232
Good,G,VVS1,0.42,1235
Good,D,SI1,0.5,1235
Good,D,SI1,0.5,1235
Good,D,SI1,0.5,1235
Good,I,SI1,0.3,391
Good,H,SI2,0.32,393
Good,F,VS1,0.29,504
Good,D,VS2,0.44,1238
Good,H,VS2,0.5,1239
Good,I,VS2,0.61,1239
Good,F,SI2,0.63,1240
Good,H,VVS1,0.45,1240
Good,E,VS1,0.45,1241
Good,E,SI1,0.51,1241
Good,H,SI1,0.53,1242
Good,H,SI1,0.53,1242
Good,F,VS1,0.47,1243
Good,F,VS1,0.47,1243
Good,F,SI1,0.52,1244
Good,G,SI1,0.52,1244
Good,G,SI1,0.52,1244
Good,G,SI1,0.52,1244
Good,G,VVS2,0.46,1245
Good,G,VS1,0.45,1246
Good,E,SI1,0.53,1246
Good,D,SI2,0.54,1249
Good,E,SI2,0.54,1250
Good,D,IF,0.32,1252
Good,D,VS1,0.4,1254
Good,G,VVS1,0.45,1254
Good,D,SI1,0.51,1255
Good,D,VVS2,0.39,1255
Good,H,I1,0.7,1255
Good,D,SI1,0.5,1257
Good,D,SI2,0.56,1258
Good,G,VS2,0.5,1259
Good,E,SI1,0.5,1259
Good,G,SI1,0.51,1259
Good,D,SI2,0.57,1262
Good,G,VS1,0.48,1262
Good,F,VS1,0.45,1262
Good,H,SI1,0.35,504
Good,H,SI1,0.35,504
Good,D,SI1,0.54,1263
Good,H,SI1,0.55,1263
Good,E,SI1,0.51,1266
Good,E,VS2,0.46,1267
Good,F,SI1,0.53,1268
Good,G,SI1,0.53,1268
Good,F,SI1,0.53,1268
Good,F,VS1,0.48,1268
Good,D,SI2,0.51,1268
Good,D,SI2,0.51,1268
Good,E,VVS2,0.42,1269
Good,D,SI2,0.55,1272
Good,D,SI2,0.55,1272
Good,F,SI1,0.51,1274
Good,F,SI1,0.51,1274
Good,E,SI1,0.5,1279
Good,F,VS2,0.5,1279
Good,F,SI2,0.57,1280
Good,I,VVS2,0.5,1280
Good,E,SI1,0.53,1282
Good,H,VS1,0.53,1282
Good,G,SI1,0.5,1286
Good,G,SI1,0.5,1286
Good,G,SI1,0.5,1286
Good,G,VS2,0.58,1287
Good,E,SI1,0.58,1287
Good,F,VVS1,0.4,1287
Good,H,VS2,0.52,1289
Good,H,VS2,0.52,1289
Good,H,VS2,0.52,1289
Good,F,SI1,0.54,1292
Good,G,SI1,0.54,1292
Good,E,VS1,0.47,1293
Good,E,SI1,0.5,1293
Good,D,SI2,0.52,1293
Good,I,VS2,0.59,1294
Good,E,VS2,0.47,1294
Good,F,VS1,0.49,1294
Good,F,VS1,0.49,1294
Good,F,VVS2,0.23,505
Good,E,VVS2,0.25,505
Good,E,VVS2,0.23,505
Good,E,SI2,0.36,505
Good,G,SI1,0.58,1295
Good,E,VVS1,0.41,1298
Good,E,VS2,0.5,1299
Good,I,VS2,0.61,1303
Good,E,SI1,0.51,1304
Good,J,VS1,0.6,1306
Good,F,SI2,0.6,1306
Good,F,VVS1,0.46,1307
Good,F,SI1,0.51,1308
Good,D,SI1,0.54,1310
Good,G,SI1,0.51,1312
Good,F,SI1,0.51,1312
Good,F,SI1,0.51,1312
Good,D,VS1,0.42,1315
Good,I,VS1,0.53,1315
Good,E,SI1,0.5,1316
Good,E,SI1,0.5,1316
Good,E,SI1,0.5,1316
Good,G,VS2,0.5,1316
Good,E,SI1,0.5,1316
Good,E,SI1,0.5,1316
Good,F,SI1,0.59,1318
Good,E,IF,0.38,1318
Good,D,SI2,0.53,1318
Good,E,SI1,0.54,1323
Good,F,VS2,0.5,1323
Good,E,SI2,0.59,1327
Good,E,SI1,0.53,1328
Good,E,SI1,0.5,1331
Good,I,VS1,0.32,505
Good,H,VS2,0.32,505
Good,E,SI1,0.53,1332
Good,F,VS2,0.5,1333
Good,D,SI1,0.5,1333
Good,E,SI2,0.62,1333
Good,E,SI1,0.58,1336
Good,H,VS2,0.54,1338
Good,G,SI1,0.52,1338
Good,F,SI1,0.52,1338
Good,F,VS2,0.5,1339
Good,F,SI1,0.56,1340
Good,J,VS1,0.68,1341
Good,G,VS2,0.51,1343
Good,E,SI1,0.51,1343
Good,G,VS2,0.51,1343
Good,E,SI1,0.51,1343
Good,E,SI1,0.51,1343
Good,E,SI1,0.51,1343
Good,E,VS2,0.5,1348
Good,G,VS2,0.52,1349
Good,F,VVS1,0.4,1349
Good,D,SI1,0.51,1349
Good,F,SI2,0.52,1350
Good,G,SI1,0.6,1350
Good,G,I1,0.8,1350
Good,D,SI2,0.53,1352
Good,F,VS1,0.47,1353
Good,F,VS2,0.5,1354
Good,E,SI1,0.53,1355
Good,F,SI1,0.52,1357
Good,H,VS1,0.54,1361
Good,H,VS1,0.54,1361
Good,F,SI1,0.59,1361
Good,E,SI1,0.51,1361
Good,H,VVS2,0.5,1362
Good,D,SI1,0.51,1363
Good,G,SI1,0.53,1363
Good,F,SI1,0.53,1363
Good,F,SI1,0.53,1363
Good,G,SI1,0.57,1364
Good,F,SI1,0.57,1364
Good,G,SI1,0.57,1364
Good,I,VS1,0.32,505
Good,J,VS1,0.3,506
Good,E,VS2,0.5,1365
Good,F,SI1,0.6,1367
Good,D,SI1,0.5,1374
Good,H,VS1,0.51,1376
Good,D,SI2,0.54,1377
Good,I,VS1,0.6,1378
Good,I,VVS2,0.55,1384
Good,H,VS2,0.52,1385
Good,H,VS2,0.52,1385
Good,E,SI1,0.52,1388
Good,F,SI1,0.58,1388
Good,G,SI1,0.58,1388
Good,G,SI1,0.58,1388
Good,E,VS2,0.5,1389
Good,F,VS1,0.5,1390
Good,F,VS2,0.5,1395
Good,D,SI1,0.5,1395
Good,G,VS2,0.53,1395
Good,E,VS2,0.5,1395
Good,E,VS2,0.5,1397
Good,F,SI1,0.55,1400
Good,I,SI1,0.3,506
Good,I,SI1,0.3,506
Good,G,SI2,0.3,506
Good,D,VS2,0.5,1402
Good,F,VS1,0.48,1402
Good,F,IF,0.4,1404
Good,E,SI1,0.55,1406
Good,F,SI1,0.51,1406
Good,F,SI1,0.51,1406
Good,E,VS2,0.5,1407
Good,E,VS2,0.5,1407
Good,E,VS2,0.5,1407
Good,G,IF,0.44,1407
Good,E,SI2,0.61,1408
Good,F,VS2,0.5,1409
Good,G,VS2,0.5,1410
Good,F,SI1,0.55,1410
Good,D,SI2,0.62,1410
Good,F,VS1,0.5,1415
Good,G,VS2,0.5,1415
Good,E,SI1,0.5,1415
Good,E,SI1,0.5,1415
Good,E,VS2,0.5,1419
Good,F,VS1,0.52,1419
Good,G,VS2,0.54,1422
Good,G,VS2,0.54,1422
Good,E,VS2,0.53,1422
Good,D,SI1,0.51,1423
Good,D,SI2,0.61,1423
Good,E,VS2,0.51,1424
Good,F,VS1,0.49,1426
Good,I,VVS2,0.59,1427
Good,F,SI1,0.52,1427
Good,G,VS1,0.5,1429
Good,D,VS2,0.51,1430
Good,D,VS2,0.51,1430
Good,F,VS1,0.49,1430
Good,D,SI1,0.59,1431
Good,G,VS2,0.31,507
Good,E,SI1,0.31,507
Good,G,VS2,0.31,507
Good,G,SI1,0.34,507
Good,G,SI1,0.34,507
Good,F,VS2,0.5,1433
Good,D,SI1,0.5,1433
Good,F,VS2,0.5,1433
Good,E,SI1,0.51,1434
Good,D,SI1,0.5,1436
Good,F,VS2,0.5,1436
Good,F,VS2,0.5,1436
Good,F,VS2,0.5,1436
Good,D,SI1,0.5,1436
Good,F,VS2,0.5,1436
Good,D,SI1,0.5,1436
Good,F,VS2,0.5,1436
Good,D,SI1,0.5,1436
Good,F,VS2,0.5,1436
Good,D,SI1,0.5,1436
Good,F,VS2,0.5,1436
Good,D,SI1,0.5,1436
Good,E,VS2,0.51,1436
Good,G,IF,0.45,1437
Good,H,VS1,0.51,1438
Good,I,VS2,0.63,1440
Good,H,IF,0.53,1440
Good,J,SI1,0.7,1442
Good,G,VS2,0.51,1443
Good,E,SI1,0.51,1443
Good,E,SI1,0.51,1443
Good,F,VS2,0.51,1444
Good,F,VS2,0.5,1447
Good,F,VS2,0.5,1447
Good,E,VS1,0.47,1447
Good,D,SI1,0.5,1447
Good,E,IF,0.25,512
Good,H,VS1,0.3,512
Good,F,SI1,0.31,512
Good,G,VS2,0.3,515
Good,D,SI1,0.3,515
Good,D,SI1,0.3,515
Good,D,SI1,0.3,515
Good,F,SI1,0.31,516
Good,F,SI1,0.31,516
Good,F,SI1,0.31,516
Good,F,VVS2,0.26,517
Good,H,SI2,0.32,517
Good,G,VS2,0.28,394
Good,J,VS1,0.3,394
Good,F,SI2,0.3,394
Good,G,SI2,0.3,394
Good,G,SI2,0.3,394
Good,I,SI1,0.3,394
Good,I,SI1,0.3,394
Good,J,VS1,0.3,394
Good,J,SI1,0.72,1547
Good,F,VVS1,0.45,1548
Good,D,VS2,0.51,1549
Good,D,SI1,0.54,1551
Good,E,VS2,0.52,1554
Good,E,VS2,0.51,1554
Good,I,SI2,0.7,1556
Good,E,VS2,0.53,1561
Good,D,SI1,0.57,1561
Good,F,VS2,0.54,1563
Good,F,VS2,0.55,1563
Good,D,SI2,0.58,1563
Good,F,VS2,0.5,1565
Good,G,VS1,0.5,1565
Good,G,SI1,0.6,1565
Good,F,VS2,0.51,1569
Good,F,VS2,0.59,1573
Good,F,VS2,0.51,1574
Good,D,SI1,0.51,1574
Good,G,VS1,0.52,1576
Good,E,VS2,0.52,1576
Good,H,SI1,0.31,521
Good,I,VS1,0.33,521
Good,D,VS2,0.3,521
Good,I,VS1,0.33,521
Good,J,VS1,0.67,1581
Good,D,VS2,0.5,1589
Good,G,VS1,0.51,1590
Good,G,VS1,0.53,1591
Good,F,VS1,0.52,1594
Good,H,VVS1,0.5,1596
Good,F,SI1,0.6,1599
Good,E,SI1,0.54,1600
Good,E,SI1,0.54,1601
Good,G,VS2,0.58,1605
Good,F,VS2,0.52,1605
Good,D,SI1,0.52,1605
Good,D,SI1,0.52,1605
Good,E,VS2,0.53,1607
Good,G,VS1,0.53,1607
Good,E,VS2,0.53,1607
Good,H,VS2,0.33,521
Good,G,SI1,0.35,522
Good,D,SI2,0.35,522
Good,G,SI1,0.35,522
Good,F,SI2,0.72,1609
Good,I,SI2,0.73,1610
Good,E,VVS1,0.47,1613
Good,F,VS1,0.5,1613
Good,F,VS1,0.5,1613
Good,G,VS2,0.57,1613
Good,F,VS2,0.5,1615
Good,D,SI1,0.54,1619
Good,F,VS2,0.55,1624
Good,F,VS1,0.53,1624
Good,E,SI1,0.51,1624
Good,E,SI1,0.51,1624
Good,E,VS2,0.52,1625
Good,D,VS2,0.53,1625
Good,F,VS2,0.5,1626
Good,E,I1,0.73,1628
Good,D,VS2,0.5,1635
Good,D,VS2,0.5,1635
Good,D,VS2,0.5,1635
Good,D,VS2,0.5,1635
Good,D,SI1,0.53,1636
Good,I,SI1,0.31,523
Good,E,VS2,0.54,1637
Good,G,VS2,0.54,1637
Good,G,VS1,0.54,1640
Good,F,VS2,0.57,1642
Good,F,VS2,0.59,1643
Good,J,VS2,0.71,1644
Good,D,VS2,0.54,1644
Good,G,VS1,0.5,1645
Good,F,SI1,0.64,1646
Good,I,SI1,0.71,1651
Good,I,SI1,0.71,1651
Good,E,VS2,0.51,1656
Good,D,VS1,0.5,1657
Good,E,VS2,0.54,1660
Good,E,VS2,0.52,1660
Good,F,VVS1,0.26,524
Good,E,SI1,0.32,524
Good,E,SI1,0.32,524
Good,E,SI1,0.32,524
Good,E,SI1,0.32,524
Good,E,VS2,0.51,1662
Good,E,VS2,0.51,1662
Good,E,VS2,0.51,1662
Good,J,SI1,0.72,1663
Good,D,SI2,0.67,1664
Good,D,VS2,0.51,1665
Good,G,VVS2,0.5,1666
Good,D,VS2,0.51,1668
Good,D,VS2,0.51,1668
Good,D,VS2,0.51,1668
Good,G,VS2,0.61,1668
Good,E,VS2,0.52,1673
Good,H,SI2,0.72,1674
Good,I,SI2,0.7,1675
Good,F,VVS2,0.5,1678
Good,F,VS2,0.57,1680
Good,F,VS1,0.55,1682
Good,G,VS1,0.54,1685
Good,F,VS1,0.53,1688
Good,G,VS1,0.52,1689
Good,G,VVS2,0.5,1690
Good,E,VVS1,0.47,1690
Good,E,VS1,0.5,1690
Good,E,SI1,0.32,524
Good,D,SI1,0.59,1694
Good,E,VS2,0.55,1695
Good,H,SI2,0.7,1697
Good,J,SI2,0.7,1699
Good,I,SI2,0.7,1699
Good,D,VS2,0.52,1701
Good,D,VS2,0.52,1701
Good,D,VS1,0.5,1701
Good,H,VS1,0.61,1706
Good,I,VS2,0.67,1708
Good,D,VS2,0.5,1708
Good,H,VVS1,0.5,1710
Good,F,VS1,0.52,1710
Good,F,VS1,0.56,1712
Good,F,VS1,0.56,1712
Good,F,VS1,0.56,1712
Good,E,VS1,0.5,1714
Good,G,VVS2,0.5,1715
Good,G,VVS2,0.5,1715
Good,G,VVS2,0.5,1715
Good,I,SI1,0.71,1715
Good,E,VS2,0.55,1715
Good,G,SI2,0.78,1720
Good,E,VVS1,0.24,526
Good,G,VS2,0.3,526
Good,E,SI1,0.3,526
Good,E,SI1,0.3,526
Good,H,VS1,0.3,526
Good,H,VS1,0.3,526
Good,H,VS1,0.3,526
Good,E,SI1,0.3,526
Good,E,VS2,0.53,1727
Good,H,VS1,0.57,1728
Good,D,VS2,0.53,1734
Good,E,VS2,0.56,1736
Good,D,VS1,0.49,1738
Good,F,VS1,0.57,1741
Good,D,VS1,0.48,1743
Good,I,VS1,0.65,1744
Good,F,VS2,0.54,1745
Good,I,VS2,0.71,1748
Good,F,I1,0.84,1749
Good,G,VVS2,0.51,1750
Good,E,VS2,0.5,1752
Good,G,VVS1,0.52,1754
Good,J,SI1,0.71,1755
Good,G,VS2,0.3,526
Good,E,VS2,0.3,526
Good,H,VS1,0.3,526
Good,G,VS2,0.3,526
Good,E,SI1,0.3,526
Good,H,VS1,0.3,526
Good,E,SI1,0.3,526
Good,G,VS2,0.3,526
Good,G,VS1,0.6,1757
Good,E,VS2,0.58,1758
Good,F,VS1,0.56,1758
Good,D,VS2,0.5,1758
Good,E,SI2,0.7,1758
Good,D,SI1,0.61,1759
Good,E,VS1,0.51,1760
Good,I,SI1,0.7,1763
Good,G,VVS2,0.5,1764
Good,H,VS1,0.63,1767
Good,D,SI1,0.54,1767
Good,G,VVS2,0.53,1769
Good,H,SI1,0.7,1771
Good,E,VS2,0.54,1771
Good,J,VS2,0.71,1774
Good,I,SI1,0.71,1774
Good,I,SI1,0.71,1774
Good,D,VS1,0.53,1775
Good,E,VS1,0.53,1776
Good,G,VS1,0.58,1777
Good,E,VVS2,0.46,1778
Good,E,VS2,0.51,1781
Good,E,SI2,0.71,1783
Good,E,SI2,0.71,1783
Good,G,VS1,0.61,1785
Good,H,VS1,0.64,1786
Good,G,VS2,0.3,526
Good,E,SI1,0.3,526
Good,E,SI1,0.3,526
Good,E,SI1,0.3,526
Good,H,VS1,0.3,526
Good,I,SI1,0.71,1788
Good,H,SI2,0.7,1790
Good,I,SI1,0.7,1790
Good,G,VVS2,0.5,1791
Good,F,SI2,0.7,1792
Good,G,VS2,0.6,1793
Good,G,VS2,0.6,1793
Good,E,SI2,0.7,1793
Good,E,SI1,0.61,1793
Good,D,VS1,0.5,1795
Good,H,SI2,0.72,1799
Good,G,VVS2,0.51,1800
Good,G,VVS2,0.51,1800
Good,G,VVS2,0.51,1800
Good,F,VS1,0.57,1801
Good,E,VS1,0.5,1806
Good,F,IF,0.46,1806
Good,F,IF,0.46,1806
Good,G,VVS2,0.5,1806
Good,G,VVS2,0.5,1806
Good,F,SI2,0.7,1806
Good,J,SI1,0.76,1809
Good,G,SI1,0.67,1811
Good,E,VS2,0.51,1812
Good,G,VVS2,0.51,1813
Good,F,SI1,0.32,528
Good,H,SI1,0.37,528
Good,I,SI1,0.38,529
Good,G,SI2,0.71,1816
Good,G,VS2,0.57,1816
Good,E,SI2,0.71,1816
Good,F,SI2,0.71,1818
Good,G,SI2,0.75,1819
Good,H,VVS2,0.61,1821
Good,G,VS2,0.61,1821
Good,G,VS2,0.61,1821
Good,D,SI1,0.59,1821
Good,J,SI2,0.7,1824
Good,J,SI2,0.7,1824
Good,G,SI1,0.65,1828
Good,D,VS2,0.51,1831
Good,H,VS1,0.66,1832
Good,D,SI1,0.64,1838
Good,H,SI1,0.7,1840
Good,I,VS2,0.71,1840
Good,E,VS1,0.51,1841
Good,F,VS1,0.52,1841
Good,J,VS2,0.7,1843
Good,F,SI1,0.65,1843
Good,E,SI1,0.58,1844
Good,I,SI1,0.3,394
Good,I,SI1,0.3,394
Good,J,VS1,0.3,394
Good,F,SI2,0.3,394
Good,J,VS1,0.3,394
Good,I,SI1,0.3,394
Good,F,SI2,0.3,394
Good,J,VS1,0.3,394
Good,G,VVS1,0.23,395
Good,E,VS2,0.59,1845
Good,I,VS1,0.69,1846
Good,D,SI1,0.57,1847
Good,G,VS2,0.62,1850
Good,F,SI2,0.7,1851
Good,F,SI2,0.7,1851
Good,H,SI2,0.7,1856
Good,G,VVS2,0.5,1858
Good,E,SI2,0.7,1860
Good,F,VS1,0.59,1861
Good,E,SI1,0.6,1863
Good,H,SI1,0.7,1865
Good,G,SI1,0.74,1865
Good,G,SI1,0.74,1865
Good,G,VVS1,0.51,1872
Good,G,VVS2,0.51,1875
Good,F,SI1,0.7,1878
Good,J,VS1,0.71,1881
Good,I,VVS2,0.67,1882
Good,E,VVS2,0.23,530
Good,G,VS2,0.31,531
Good,H,VVS2,0.54,1883
Good,G,VVS2,0.51,1885
Good,G,VS1,0.62,1893
Good,G,VVS2,0.51,1895
Good,F,SI1,0.67,1897
Good,H,SI2,0.7,1899
Good,I,SI1,0.7,1899
Good,G,SI2,0.71,1902
Good,E,VVS2,0.51,1906
Good,G,VS2,0.64,1906
Good,J,SI1,0.77,1909
Good,I,SI1,0.72,1909
Good,G,VS1,0.59,1910
Good,J,VS2,0.74,1912
Good,I,SI1,0.76,1914
Good,G,SI1,0.7,1915
Good,E,VVS2,0.5,1917
Good,D,VVS1,0.26,532
Good,F,SI1,0.32,533
Good,H,SI1,0.37,533
Good,E,VS2,0.56,1920
Good,J,VVS2,0.7,1922
Good,J,VVS2,0.7,1922
Good,J,VS2,0.71,1922
Good,I,SI2,0.71,1922
Good,F,SI1,0.68,1924
Good,G,VVS1,0.51,1925
Good,E,SI2,0.7,1929
Good,E,VS1,0.5,1932
Good,G,SI2,0.7,1935
Good,E,VS1,0.56,1938
Good,D,VS1,0.54,1939
Good,H,I1,0.9,1939
Good,F,VS2,0.6,1940
Good,F,VVS2,0.51,1942
Good,F,SI2,0.79,1943
Good,D,SI1,0.6,1944
Good,J,I1,0.91,1945
Good,H,SI2,0.72,1945
Good,G,SI2,0.7,1948
Good,H,SI2,0.7,1950
Good,E,VS1,0.56,1951
Good,F,SI1,0.69,1951
Good,F,SI1,0.7,1955
Good,D,SI1,0.31,533
Good,F,SI1,0.33,536
Good,J,VS1,0.72,1959
Good,G,SI2,0.71,1960
Good,J,VS1,0.88,1964
Good,J,SI1,0.75,1965
Good,G,VVS1,0.5,1966
Good,G,VVS1,0.5,1966
Good,F,SI2,0.83,1968
Good,G,SI1,0.72,1969
Good,F,VS2,0.61,1971
Good,G,IF,0.5,1976
Good,H,VVS2,0.61,1976
Good,H,VS1,0.66,1978
Good,F,SI2,0.7,1978
