cut,color,clarity,carat,price
Ideal,G,VVS2,0.3,638
Fair,D,SI1,1.01,5122
Premium,H,VS2,0.61,1719
Good,D,SI2,0.3,414
Very Good,H,VS2,0.31,489
Premium,F,SI1,0.72,2030
Ideal,E,VVS2,0.53,2271
Good,G,SI2,1.01,4047
Premium,I,VS2,1.7,11257
Very Good,J,SI2,1.01,3793
Very Good,G,VS1,0.31,542
Premium,H,VS2,0.34,689
Premium,E,SI2,0.71,2306
Good,D,VS2,0.9,4739
Ideal,D,VS1,0.54,1955
Good,D,SI1,0.3,515
Very Good,H,VS2,0.36,583
Very Good,H,SI1,1.71,12791
Ideal,F,SI1,0.3,500
Very Good,D,VS2,0.71,2745
Ideal,G,VVS2,0.52,1911
Good,E,SI2,0.5,1077
Ideal,E,VS2,0.56,1882
Premium,E,VS2,0.3,731
Ideal,D,SI1,1.03,5804
Ideal,I,SI1,1.25,6066
Premium,F,VS1,1.01,7353
Premium,G,VS1,0.41,961
Good,G,VS2,0.3,515
Ideal,D,VS2,0.36,852
Very Good,E,VS1,0.7,2671
Very Good,E,VS1,0.26,453
Ideal,I,SI1,0.3,422
Very Good,H,SI1,1.53,9332
Good,G,SI1,1.01,5277
Very Good,H,VS2,0.9,3989
Ideal,F,IF,0.34,1276
Good,D,VVS1,0.3,825
Premium,J,SI1,0.96,3269
Very Good,H,VS1,1.01,5593
Ideal,G,VS1,1.08,7553
Good,H,VS1,1.52,11804
Premium,D,VS2,0.31,942
Very Good,E,SI2,1.05,4010
Ideal,G,VVS1,0.3,789
Ideal,E,SI2,1.07,5325
Ideal,G,VS1,0.57,1868
Premium,F,VVS2,0.44,1196
Ideal,H,VS2,1.56,12146
Good,I,SI1,2.0,12554
Ideal,F,VS2,0.33,666
Very Good,D,SI2,1.09,4244
Premium,G,VS2,1.2,8030
Ideal,G,SI2,0.5,1074
Ideal,H,VVS2,0.51,1574
Very Good,G,VVS1,0.5,1887
Ideal,H,SI1,1.12,5818
Ideal,E,VS1,0.76,3649
Ideal,G,SI1,1.03,5143
Very Good,H,VVS2,1.52,11904
Very Good,G,SI1,1.51,9841
Very Good,H,VS1,1.02,5977
Very Good,E,SI2,0.59,1286
Good,H,VVS1,0.31,786
Good,G,VVS2,1.01,7528
Ideal,G,VS2,0.33,579
Ideal,G,VS1,1.02,6968
Ideal,G,VVS1,0.41,1068
Premium,F,SI1,0.7,2596
Ideal,F,IF,0.36,1063
Very Good,J,VS2,0.32,393
Ideal,D,VS2,0.59,2078
Ideal,F,SI1,0.88,4054
Ideal,G,VS2,0.78,3184
Premium,G,SI2,2.06,17012
Very Good,D,VVS1,0.23,492
Ideal,H,VS1,0.4,792
Premium,D,VS2,0.71,2858
Good,G,VS1,0.6,1757
Ideal,F,VVS2,0.39,1036
Very Good,G,VVS1,1.0,7725
Very Good,E,VS2,0.31,680
Premium,E,SI2,0.33,594
Good,E,VVS1,0.3,763
Very Good,F,SI1,0.5,1250
Very Good,F,SI1,0.71,2436
Premium,G,VS1,0.31,625
Ideal,F,VS2,0.3,573
Premium,F,SI1,0.31,663
Ideal,G,SI1,0.73,2659
Ideal,F,VS2,0.32,828
Ideal,I,VS1,0.57,1448
Premium,J,VS1,1.74,11050
Very Good,G,VVS2,0.3,684
Very Good,F,SI1,0.7,2196
Premium,H,SI1,2.01,17347
Ideal,E,VS2,0.4,912
Ideal,D,VS2,0.59,2103
Ideal,D,VS2,0.33,781
Ideal,F,VS2,1.19,8265
Ideal,I,SI2,1.71,10096
Very Good,H,SI2,1.51,7723
Premium,D,VS2,0.5,1845
Good,D,VS2,0.7,3561
Very Good,I,SI2,1.13,3987
Ideal,G,VS2,0.37,649
Ideal,D,VS2,0.56,2066
Ideal,E,SI2,0.72,2337
Very Good,D,VS1,1.01,7575
Ideal,F,SI2,1.28,6458
Premium,I,VS2,1.5,9479
Ideal,I,VS2,1.18,6191
Ideal,F,VVS2,0.51,2054
Ideal,F,IF,0.31,821
Ideal,F,VVS1,0.71,4454
Good,H,VVS1,0.7,2877
Ideal,J,VVS2,1.02,3451
Ideal,I,SI2,1.1,4624
Premium,E,VS2,0.6,1915
Good,H,SI2,0.9,2883
Ideal,E,VVS2,0.24,526
Fair,H,SI2,1.03,4038
Fair,H,SI1,2.32,18026
Very Good,J,VVS2,1.51,8706
Ideal,G,VS1,1.5,13820
Ideal,D,VS2,0.5,1690
Premium,E,SI2,1.83,12492
Premium,H,SI1,1.13,5194
Very Good,F,SI1,0.52,1326
Very Good,D,VS2,0.32,758
Ideal,E,VS1,1.01,7458
Ideal,D,SI1,1.07,5767
Ideal,E,SI1,0.55,1551
Ideal,F,VVS1,0.56,2510
Premium,I,VS2,0.36,505
Ideal,D,SI1,0.32,589
Ideal,G,VS1,0.32,828
Very Good,I,SI1,1.01,5712
Ideal,G,VVS1,0.56,2055
Ideal,E,VS2,0.53,1801
Very Good,E,VS1,1.29,10780
Premium,E,VS2,0.6,1819
Very Good,E,SI1,1.0,5082
Ideal,G,SI1,0.37,745
Premium,J,SI2,2.53,16934
Ideal,E,VS1,0.4,1053
Ideal,G,VVS2,0.61,2331
Good,H,VS1,0.51,1438
Ideal,D,SI2,1.74,9880
Very Good,D,SI1,0.3,552
Very Good,F,SI1,0.71,2427
Ideal,F,VS2,0.71,2891
Ideal,E,VS1,0.34,1033
Ideal,I,VVS1,0.43,968
Ideal,E,SI1,0.35,788
Ideal,E,SI2,1.04,4804
Premium,J,VVS1,1.53,9384
Ideal,D,VS2,0.31,942
Ideal,E,VVS2,0.52,2371
Ideal,F,VS2,0.45,945
Very Good,G,VS1,0.7,2676
Very Good,F,SI1,0.7,2445
Very Good,G,VS1,0.3,605
Ideal,F,VS2,1.58,13917
Good,G,I1,1.44,5987
Ideal,H,SI1,0.72,2354
Premium,H,VS1,0.33,743
Very Good,F,VS1,0.34,795
Ideal,F,VS2,0.3,605
Good,I,VS1,0.81,3042
Ideal,H,VVS2,1.23,8509
Good,F,SI1,1.51,10514
Ideal,E,VVS2,0.3,1013
Ideal,G,VS2,0.32,720
Very Good,H,VS1,0.7,2394
Ideal,E,SI2,0.31,435
Ideal,G,IF,0.24,559
Fair,H,VS2,1.35,5625
Very Good,H,SI1,1.02,4932
Ideal,G,VVS2,1.2,11530
Premium,E,VS1,0.62,2196
Fair,G,SI2,1.03,3765
Very Good,E,VS2,0.7,2757
Ideal,J,IF,0.72,2279
Premium,E,VS2,1.01,6606
Good,D,VS2,1.51,12709
Ideal,E,VS1,0.39,914
Premium,H,VVS1,0.31,907
Fair,G,SI1,0.6,1197
Premium,E,SI1,0.52,1387
Premium,G,SI2,0.55,1081
Very Good,J,VS2,0.71,1902
Ideal,H,SI2,1.12,5178
Very Good,E,SI2,0.9,3662
Very Good,H,VS1,1.0,5619
Ideal,J,SI2,1.05,3616
Good,J,VS2,1.52,7370
Ideal,D,SI2,0.3,447
Premium,E,VS1,0.9,5242
Premium,E,VS2,0.42,958
Ideal,G,VS2,1.1,6653
Very Good,F,SI1,1.01,4759
Ideal,E,SI1,0.4,737
Very Good,E,VVS1,1.02,10641
Ideal,H,SI1,0.73,2377
Very Good,F,SI2,0.7,1940
Ideal,D,VS2,0.5,1635
Ideal,H,VVS1,0.53,1743
Very Good,H,SI1,0.37,684
Very Good,E,SI2,0.5,1097
Very Good,F,VS1,0.72,2846
Good,H,VS1,1.19,7152
Good,H,SI1,0.3,421
Very Good,H,SI2,2.08,13206
Ideal,E,VS1,0.55,2001
Premium,H,SI2,1.53,8499
Premium,D,SI1,1.09,5799
Very Good,E,VS2,0.42,958
Premium,E,VVS1,0.72,3566
Ideal,G,VS2,0.92,4405
Good,F,VS1,0.9,4770
Good,F,SI1,2.0,18069
Premium,I,I1,1.01,2017
Very Good,E,VS2,0.5,1629
Very Good,I,SI1,1.01,4794
Premium,H,SI1,1.02,4688
Premium,G,VS2,0.9,4424
Ideal,F,IF,0.5,2645
Premium,E,VVS2,0.25,576
Ideal,J,SI1,0.85,2366
Premium,F,SI1,0.91,4204
Good,G,VS1,0.3,776
Premium,H,SI2,1.07,3775
Premium,H,SI2,1.21,4913
Ideal,G,SI2,1.08,4544
Premium,D,SI2,0.3,574
Ideal,I,VS1,1.15,5930
Good,E,VS1,0.7,3018
Ideal,F,IF,0.38,1193
Good,F,SI2,1.0,4386
Premium,F,SI2,0.92,3854
Very Good,F,VVS1,1.09,10463
Very Good,F,SI2,0.91,3489
Premium,D,SI2,1.52,9561
Premium,H,VS2,1.06,5783
Very Good,I,VS2,0.59,1445
Very Good,J,VS2,1.33,5785
Premium,J,VVS2,1.0,3864
Premium,G,VS1,0.91,4570
Ideal,G,SI1,0.5,1857
Premium,H,VS2,0.9,4082
Very Good,J,VS2,1.73,9510
Ideal,E,VS2,1.01,7355
Good,F,SI1,0.31,618
Very Good,F,VS1,0.51,1812
Premium,E,SI2,2.19,18232
Premium,H,VS2,1.57,11575
Ideal,D,VS2,0.35,829
Premium,E,VS2,0.3,570
Very Good,G,SI1,1.26,7000
Very Good,H,I1,1.74,4677
Ideal,H,VS2,1.51,10959
Ideal,E,SI2,1.61,11220
Ideal,G,SI2,1.02,4255
Ideal,G,VS1,0.76,3648
Very Good,E,SI2,1.5,7728
Ideal,D,VS2,0.41,1007
Ideal,H,SI2,0.81,2375
Very Good,E,VS1,0.7,2967
Premium,G,SI1,1.5,10428
Premium,H,SI1,1.05,5228
Very Good,F,SI1,1.04,5137
Very Good,F,IF,0.59,2632
Ideal,F,SI2,0.82,2799
Very Good,I,VS2,2.08,18281
Ideal,E,VS2,0.54,1847
Ideal,E,VVS2,1.12,10769
Very Good,D,SI2,0.92,3613
Ideal,F,IF,0.52,2733
Premium,G,IF,0.36,1074
Premium,G,SI2,2.15,11985
Ideal,J,VS2,0.41,637
Premium,E,VS2,0.52,1694
Very Good,F,SI1,1.5,10973
Very Good,G,SI1,0.5,1187
Premium,F,SI2,1.0,4480
Ideal,D,SI1,0.31,732
Very Good,D,VS2,0.72,2697
Premium,E,SI1,1.01,4299
Good,D,SI2,0.5,1015
Ideal,G,VS1,0.5,1624
Good,E,SI1,0.43,739
Good,G,VS1,0.3,605
Very Good,I,VS2,0.29,384
Ideal,E,VS2,0.72,3601
Very Good,H,VS1,0.91,4224
Premium,G,VS1,1.51,14156
Ideal,E,SI2,0.52,1412
Very Good,H,SI2,1.03,4283
Premium,H,SI1,1.2,6588
Ideal,F,VS2,0.5,1436
Premium,H,SI1,0.7,2155
Premium,E,VS2,0.51,1614
Ideal,G,VVS1,0.32,842
Premium,H,SI1,1.72,12998
Ideal,H,VS2,0.32,648
Ideal,H,SI1,1.53,10153
Very Good,G,VS1,0.71,2994
Premium,G,VS1,0.74,2800
Ideal,E,VS1,0.34,827
Very Good,E,VS2,1.07,6120
Very Good,F,VS2,1.51,13012
Very Good,D,SI1,0.71,2764
Very Good,F,SI2,0.93,3420
Very Good,I,VS2,1.24,6134
Ideal,E,VS2,0.91,4077
Ideal,H,VS2,0.31,628
Good,D,VVS1,0.7,4198
Good,G,VS2,0.9,4269
Ideal,F,SI2,2.02,13453
Premium,D,SI1,1.61,13582
Very Good,G,SI1,0.28,382
Ideal,H,SI1,1.51,11163
Good,E,SI1,0.31,544
Ideal,H,VVS1,0.43,1094
Ideal,H,SI1,0.3,465
Very Good,D,VS1,0.28,487
Ideal,G,VVS2,0.32,730
Ideal,I,VS1,1.21,6418
Premium,G,VS1,1.01,6618
Premium,G,SI1,0.57,1915
Ideal,F,SI1,1.51,11035
Very Good,H,SI1,1.32,7389
Premium,H,SI1,1.13,5050
Ideal,G,VVS1,0.7,3073
Ideal,G,SI2,1.02,4291
Very Good,I,SI2,2.22,16547
Ideal,H,IF,0.54,2096
Very Good,J,VS1,1.5,8896
Ideal,H,VVS1,0.33,702
Premium,E,VS2,0.5,1559
Very Good,J,VS1,0.33,434
Premium,I,VS2,1.13,4430
Very Good,E,SI1,1.01,5216
Ideal,D,SI1,0.63,1992
Very Good,D,VVS2,0.7,3622
Very Good,H,SI2,0.78,2252
Ideal,H,SI1,1.08,6426
Good,D,SI2,0.57,1262
Ideal,G,IF,0.37,1056
Ideal,E,SI2,0.5,1359
Very Good,J,SI1,1.22,4969
Very Good,F,SI2,1.51,8581
Ideal,I,VS2,1.0,4511
Very Good,H,SI1,1.15,5270
Ideal,G,IF,0.31,988
Good,F,SI1,0.76,2706
Premium,H,VS2,0.7,2010
Very Good,G,SI2,1.0,4207
Premium,G,VS1,1.0,6989
Ideal,H,VVS1,0.42,1310
Fair,I,VS1,0.71,2318
Premium,H,VS2,1.57,11470
Premium,E,SI2,0.71,2410
Ideal,G,VS1,1.51,14674
Premium,E,VVS1,0.41,1431
Good,F,VVS1,0.33,724
Ideal,I,IF,0.3,615
Fair,G,SI2,1.35,4627
Ideal,H,IF,0.73,3378
Ideal,G,SI1,0.75,2456
Ideal,E,VVS2,0.27,622
Very Good,H,VS2,0.35,545
Ideal,G,VS1,1.26,6604
Good,G,SI1,0.7,2137
Good,D,SI2,1.5,9173
Ideal,I,SI1,0.5,982
Fair,F,SI1,1.07,4554
Fair,J,VVS1,0.7,1691
Very Good,H,VS2,1.06,5783
Ideal,I,VS2,1.51,8879
Ideal,D,VS1,0.3,885
Premium,H,VS2,1.0,4930
Ideal,I,SI2,2.03,13182
Good,H,SI1,0.7,2335
Very Good,G,VS1,0.3,605
Premium,I,VS1,1.22,6504
Ideal,E,SI1,0.51,1546
Ideal,H,SI2,1.01,3501
Ideal,H,SI1,1.03,5418
Good,I,VS2,1.51,8951
Ideal,D,VS2,0.33,1002
Premium,F,SI2,0.6,1378
Very Good,H,SI2,0.3,422
Ideal,H,VVS1,0.37,810
Very Good,G,SI2,2.11,16188
Very Good,D,SI1,0.57,1906
Ideal,D,VVS2,0.3,1041
Ideal,G,SI1,0.7,2414
Premium,I,SI1,1.5,6888
Premium,I,VS1,0.32,505
Premium,H,SI1,1.21,5948
Fair,I,VS2,0.65,1659
Very Good,I,VVS2,0.34,765
Premium,D,SI2,0.9,3780
Very Good,E,VVS2,0.27,622
Very Good,D,VVS2,0.39,1232
Ideal,G,IF,0.41,1276
Good,D,SI2,2.01,15394
Premium,G,VS1,0.41,899
Premium,D,VS2,0.53,1877
Ideal,D,SI1,0.36,851
Ideal,E,VVS2,0.52,2230
Good,G,VS1,0.76,3121
Good,I,SI1,0.9,3196
Ideal,I,SI2,1.32,5721
Very Good,F,SI1,0.7,2312
Very Good,F,VS2,1.01,6083
Ideal,D,VS2,0.4,890
Very Good,F,SI2,0.51,1090
Very Good,G,SI1,0.93,4111
Premium,I,VS2,2.1,14394
Very Good,D,IF,1.01,15219
Very Good,D,SI2,0.51,1108
Premium,F,SI1,1.02,4884
Premium,F,SI2,1.04,4013
Ideal,G,SI2,1.03,4928
Ideal,E,VS1,0.7,3446
Premium,J,SI1,1.21,5266
Good,I,VVS2,0.71,2428
Ideal,G,VS2,1.55,13912
Ideal,F,VS1,0.81,3933
Very Good,D,VVS1,0.46,1993
Ideal,E,VVS1,0.63,3181
Very Good,G,SI1,0.91,4922
Premium,I,SI1,1.19,4777
Very Good,E,VVS2,0.7,3429
Premium,J,SI2,1.13,4093
Good,E,SI1,0.51,1624
Premium,J,SI2,0.3,405
Very Good,J,VVS2,0.44,834
Very Good,J,SI2,2.25,8442
Ideal,G,VVS1,0.33,1114
Good,H,SI1,1.51,10277
Fair,I,SI2,1.35,4423
Fair,E,SI2,1.01,4600
Ideal,E,VS1,0.38,1133
Premium,D,SI2,0.3,574
Ideal,G,SI1,0.32,612
Ideal,E,VS2,0.41,999
Ideal,D,SI2,0.41,683
Ideal,D,VVS2,0.4,1010
Premium,G,SI1,0.9,2830
Very Good,J,SI2,1.01,3462
Premium,F,SI1,0.77,2856
Very Good,F,VVS1,0.28,572
Very Good,I,VVS2,0.62,1615
Fair,F,SI1,1.01,4634
Premium,G,VS1,1.07,5967
Premium,D,SI1,1.52,12823
Very Good,D,VS2,0.7,3052
Very Good,E,I1,1.0,3300
Ideal,G,VVS2,1.05,8645
Very Good,H,SI1,0.31,435
Very Good,H,VVS2,0.33,666
Good,E,SI1,0.5,1316
Fair,E,SI1,0.47,829
Very Good,J,VS1,1.41,7636
Very Good,E,VVS2,0.24,552
Ideal,G,VS2,0.56,1698
Ideal,J,VS2,0.39,581
Very Good,E,VS2,0.38,866
Ideal,F,VS1,0.72,2804
Very Good,H,SI1,0.9,3242
Very Good,E,VVS1,0.26,554
Ideal,F,VS1,1.29,10923
Ideal,G,VVS2,0.3,878
Ideal,F,VS2,0.33,854
Ideal,F,VVS2,1.27,12576
Very Good,D,IF,1.07,18114
Very Good,E,VS2,1.01,6622
Premium,H,VS1,0.31,698
Ideal,E,VVS1,0.51,2745
Ideal,H,VVS1,0.24,504
Premium,E,SI2,1.05,3951
Ideal,H,VVS2,0.41,899
Ideal,E,VVS2,0.31,767
Very Good,G,SI2,1.08,4318
Ideal,G,VS2,0.4,1035
Very Good,G,VS2,0.57,1608
Fair,F,SI2,1.21,5028
Very Good,G,VS1,1.11,7503
Very Good,E,VVS2,0.26,597
Ideal,G,VVS1,0.36,945
Ideal,G,VS1,0.7,2475
Premium,E,VS2,0.5,1746
Premium,H,SI1,0.32,576
Premium,H,SI1,2.02,17489
Good,E,VVS1,0.26,597
Ideal,E,VS1,0.51,2075
Premium,G,VS2,0.38,918
Very Good,H,VVS1,0.6,2142
Ideal,J,VS1,0.31,429
Ideal,E,SI1,1.0,5396
Ideal,D,SI1,1.03,6250
Ideal,E,VVS2,1.03,10003
Ideal,D,VS2,0.3,710
Ideal,I,VS1,1.52,10641
Ideal,H,SI1,0.92,4587
Ideal,E,SI1,0.55,1448
Very Good,E,VS1,0.78,3564
Premium,F,SI2,1.08,4488
Ideal,E,VVS2,0.3,789
Very Good,F,SI2,0.9,3368
Very Good,D,VS2,0.58,1977
Premium,F,VS1,0.4,1050
Premium,E,VS1,0.42,1040
Very Good,D,VS2,0.5,1632
Ideal,G,VS1,0.7,2839
Ideal,G,IF,0.44,1348
Ideal,J,SI2,2.22,13703
Very Good,F,SI1,1.02,5500
Good,F,VS2,1.0,6223
Very Good,E,VVS2,0.23,485
Good,F,VS2,0.7,2373
Good,H,VS2,0.74,1989
Premium,F,SI2,1.33,6668
Good,E,VS1,0.58,2185
Ideal,E,VS1,0.31,942
Ideal,I,VS2,1.55,8831
Ideal,F,SI1,1.09,6872
Very Good,I,VS1,2.01,15335
Ideal,G,VS2,0.38,721
Fair,H,SI1,0.7,2048
Very Good,H,VS2,0.55,1327
Ideal,G,SI2,0.41,836
Very Good,G,VS2,1.25,8575
Good,J,SI1,0.83,2159
Premium,H,VS2,1.72,13122
Premium,H,VS2,1.02,4958
Ideal,I,VVS1,0.25,421
Very Good,F,SI1,1.83,11782
Very Good,G,VS1,0.31,625
Very Good,H,SI2,0.92,3417
Very Good,H,SI2,0.71,2141
Premium,H,VS1,1.57,10930
Premium,H,VS2,0.38,700
Ideal,F,VVS1,0.31,884
Very Good,E,SI2,1.0,4620
Ideal,E,SI1,0.55,1621
Premium,H,VVS1,1.51,12224
Ideal,H,SI1,1.09,4965
Very Good,G,VS1,1.51,13686
Ideal,I,VVS2,0.41,1061
Premium,E,VS2,0.41,935
Ideal,E,VS2,0.58,1903
Good,F,SI2,1.01,4011
Premium,D,SI2,0.7,2348
Ideal,F,SI1,0.55,1448
Ideal,F,VS1,0.41,1076
Ideal,D,VVS2,0.4,1152
Premium,F,SI1,0.72,2360
Fair,E,VVS2,0.91,5430
Good,E,VS2,0.47,1294
Ideal,E,VVS1,0.3,956
Premium,J,SI1,0.31,453
Ideal,J,VS2,1.29,5646
Very Good,H,SI2,1.52,8408
Very Good,F,VVS1,0.71,3692
Ideal,D,VS2,0.31,734
Good,I,SI2,1.56,8048
Ideal,H,SI2,0.97,3802
Good,G,VS1,1.51,12489
Ideal,F,IF,0.31,979
Ideal,E,VS1,0.36,1094
Premium,E,VVS2,0.28,646
Premium,G,SI1,1.41,8572
Ideal,E,SI1,1.0,5555
Ideal,E,VVS2,0.51,2211
Very Good,G,VVS2,1.0,7163
Premium,F,VVS1,1.0,8154
Ideal,D,SI1,0.73,3189
Ideal,F,VS2,1.02,7078
Premium,D,SI2,0.41,876
Premium,G,VVS1,1.52,15959
Very Good,D,VVS1,0.23,472
Ideal,H,VS2,1.05,6165
Premium,D,SI2,1.59,7779
Ideal,G,VVS2,0.56,2004
Ideal,D,VVS2,1.06,13588
Ideal,G,VS1,1.2,9625
Premium,H,VS1,0.7,2435
Very Good,E,VVS1,0.23,485
Very Good,G,VS2,0.3,675
Premium,H,VVS1,0.3,878
Ideal,E,VS1,0.35,921
Ideal,G,VS1,1.01,6951
Very Good,F,SI1,0.91,3991
Very Good,J,VS2,1.57,7832
Ideal,F,SI1,0.43,739
Ideal,D,SI2,1.11,5501
Premium,F,SI1,1.5,11613
Very Good,H,VVS2,0.42,921
Premium,D,SI1,0.31,571
Good,F,IF,0.3,742
Ideal,H,VVS2,0.7,3325
Ideal,E,SI1,0.71,2612
Fair,D,SI2,0.7,1806
Premium,D,SI1,1.54,13316
Ideal,D,IF,0.51,3446
Good,I,SI1,1.0,4015
Premium,G,VS1,0.5,1624
Ideal,D,VVS2,1.2,13165
Good,F,SI1,1.02,4948
Very Good,E,VS2,0.73,3307
Very Good,D,SI1,1.01,5422
Ideal,I,VS2,0.32,576
Very Good,F,SI1,0.9,4099
Premium,G,VS2,0.59,1717
Fair,J,VS2,0.3,416
Very Good,I,VS1,1.31,6885
Ideal,D,VVS2,0.7,5539
Good,J,SI1,1.01,3665
Good,F,VS2,1.2,8990
Very Good,G,VS2,1.01,5886
Ideal,E,SI2,0.43,919
Very Good,E,SI2,0.91,3968
Ideal,D,VS1,0.7,4323
Very Good,G,SI2,0.9,3256
Premium,D,SI1,0.6,1799
Premium,D,VS1,0.7,3239
Good,D,SI1,0.41,758
Very Good,G,IF,1.01,9063
Ideal,F,SI1,1.03,6178
Good,I,VS2,2.01,16003
Premium,F,VS2,1.51,13945
Ideal,F,VVS1,0.33,939
Ideal,F,SI2,2.0,17534
Very Good,H,VVS1,0.3,631
Premium,D,VS2,0.73,3250
Good,I,VS1,0.7,2274
Very Good,H,SI2,1.29,5601
Ideal,I,VVS2,0.72,2602
Ideal,F,VVS1,0.26,599
Premium,G,VS2,0.41,827
Very Good,H,SI1,1.55,7066
Ideal,F,VS2,0.32,645
Very Good,H,SI1,0.58,1239
Ideal,F,VVS2,0.26,599
Ideal,F,VVS1,0.31,1028
Ideal,G,VVS1,0.45,1297
Ideal,F,VVS1,0.4,1323
Premium,F,SI1,1.0,4234
Very Good,F,SI2,0.9,3217
Premium,H,VS2,1.54,11177
Ideal,E,VVS2,0.58,2808
Ideal,G,VS2,0.39,745
Good,E,VS2,0.3,614
Ideal,E,VS2,0.33,723
Premium,E,VVS1,0.29,807
Ideal,I,VS1,1.7,12996
Very Good,F,VVS2,0.33,810
Ideal,D,VS2,0.53,1956
Good,H,SI2,1.61,9005
Very Good,J,SI1,2.14,14556
Very Good,J,SI2,2.02,11475
Ideal,G,VS1,0.51,1577
Very Good,E,VS2,1.21,8886
Very Good,J,VS1,0.8,2321
Ideal,I,VVS2,0.7,2276
Premium,F,SI1,0.42,773
Very Good,G,SI2,1.01,4154
Ideal,H,VS2,0.56,1388
Premium,H,VS2,0.38,700
Ideal,F,VS2,0.3,573
Very Good,F,VS1,0.9,5242
Premium,I,SI2,2.01,9658
Ideal,I,SI1,0.55,1076
Premium,F,VS2,0.35,706
Premium,G,VVS1,1.3,11162
Very Good,G,VVS2,1.0,7623
Ideal,G,SI1,1.53,8529
Premium,G,VVS1,0.43,1207
Very Good,D,VS1,0.7,3477
Ideal,E,VVS2,0.34,826
Very Good,J,SI1,1.01,4133
Fair,H,VS1,0.7,2100
Premium,F,SI1,0.72,2492
Ideal,G,VS2,0.71,2803
Very Good,F,SI2,1.02,4162
Ideal,G,SI1,0.96,4301
Ideal,F,VS1,0.71,2839
Ideal,D,VVS1,0.27,586
Ideal,E,VS2,0.51,1795
Very Good,F,SI1,1.01,4632
Very Good,H,SI1,1.5,9523
Premium,E,VVS2,1.0,9050
Ideal,F,VS1,0.7,2993
Ideal,F,VVS2,0.41,1115
Good,F,SI2,1.01,4072
Ideal,G,VS1,1.63,16241
Very Good,I,VS1,1.1,5196
Ideal,F,SI1,0.31,628
Ideal,G,VVS2,0.56,2058
Very Good,F,VS1,0.71,3013
Very Good,E,SI1,0.91,4191
Ideal,G,IF,0.58,2528
Very Good,H,VS2,2.01,18561
Very Good,I,SI1,0.34,447
Very Good,G,SI1,0.43,754
Ideal,G,VVS2,1.14,8743
Premium,G,VS2,0.34,765
Good,J,VS1,0.41,647
Very Good,F,SI1,0.71,2505
Premium,E,SI1,0.31,698
Premium,F,SI1,0.93,4081
Ideal,G,VVS1,0.3,789
Premium,H,SI2,1.5,6443
Premium,G,VS1,1.17,7564
Ideal,E,VS2,0.55,1767
Ideal,I,VS2,1.11,5073
Premium,D,VVS2,0.7,3210
Ideal,F,VS2,0.32,828
Premium,I,SI1,0.32,554
Very Good,F,SI1,0.3,500
Ideal,G,VS2,1.21,7996
Very Good,G,VVS2,0.3,878
Ideal,E,VS2,0.33,723
Premium,E,VS2,0.44,1073
Very Good,G,SI1,0.59,1555
Ideal,F,VVS2,0.56,2298
Very Good,I,VS2,0.32,449
Premium,I,SI1,0.78,2377
Premium,I,VS1,1.27,6532
Ideal,I,VS2,0.51,1060
Ideal,G,I1,1.02,3382
Ideal,G,SI1,1.11,6065
Premium,F,SI2,1.07,4644
Premium,F,SI1,0.76,2607
Ideal,G,VS2,0.59,2159
Very Good,H,SI2,0.9,3324
Very Good,E,VVS2,0.26,599
Good,H,VS1,1.0,5544
Premium,I,I1,3.67,16193
Ideal,E,VS2,0.31,720
Premium,H,SI2,2.75,15415
Very Good,G,VS2,0.31,544
Ideal,H,VVS1,0.83,3846
Ideal,G,VS1,0.33,854
Very Good,G,VVS1,0.31,1046
Premium,H,SI2,0.32,504
Premium,E,VS1,0.58,2297
Premium,H,VVS2,0.32,602
Premium,E,SI2,0.7,2135
Very Good,G,VS1,0.7,2473
Very Good,E,SI2,0.5,1154
Premium,F,VS2,1.16,5781
Ideal,G,VS2,0.67,2010
Premium,E,VS2,0.51,1781
Very Good,H,VVS1,0.73,2772
Premium,G,VS2,1.01,6108
Ideal,H,VS1,0.31,544
Very Good,G,SI2,0.71,2107
Ideal,D,VVS2,0.31,1034
Ideal,E,VS2,0.31,680
Premium,H,SI1,1.03,4843
Good,I,SI2,1.0,3465
Ideal,D,SI2,0.71,2690
Ideal,E,VS1,0.54,1823
Ideal,E,VS2,0.7,2980
Premium,D,VS1,0.77,3644
Ideal,G,SI1,0.51,1287
Premium,G,VS2,0.3,675
Ideal,J,SI2,1.2,4509
Very Good,J,VS2,2.02,13693
Ideal,F,SI1,0.3,475
Ideal,E,SI1,0.4,694
Ideal,G,VS1,1.21,8699
Ideal,H,VS2,0.7,3656
Premium,F,VS2,0.32,645
Ideal,G,VVS1,1.37,12455
Very Good,J,VS1,1.21,5267
Premium,G,VS1,0.35,906
Premium,H,VS2,1.03,5722
Ideal,F,SI2,1.21,5996
Ideal,G,VS1,1.01,6672
Ideal,H,VS2,0.51,1385
Ideal,D,SI1,0.32,715
Ideal,I,VVS2,1.2,6581
Very Good,F,VS1,1.01,7079
Ideal,E,VVS1,0.72,4864
Ideal,I,SI2,1.5,7253
Premium,F,VVS2,0.25,740
Ideal,D,SI1,0.54,1662
Ideal,I,SI1,1.51,10232
Ideal,I,VVS1,0.91,4609
Ideal,D,SI2,1.77,10051
Very Good,G,VVS2,0.3,684
Ideal,F,VVS1,0.39,1124
Premium,E,VS1,0.3,911
Ideal,H,VS2,0.3,491
